Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,BioProject,Library Name,tissue,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,Cultivar,dev_stage,AGE,Ecotype,isolate,Collection_Date,treatment,BIOMATERIAL_PROVIDER,collected_by,disease,replicate,sample_type,disease_stage,temp,cell_type,Replicate_and_Read,sex,GEO_Accession (exp),source_name,ID,tmp,growth_protocol,Sample_Name,agent,common_name,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,external_id,genotype,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),growth_facility,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,isolation_and_growth_condition,organism_common_name,plant_developmental_stage,plant_growth_medium,plant_structure,Source_material_identifiers,Submitter_Id,pair_end_sequencing,aliquot,BREED,coded/blinded_study_arm,Sample_id,strain,test_day,time_of_blood_draw,unblinded_study_arm,Host,isolation_source,Biological_Replicate,differentiation,plant_treatment,=replicate,paried,replicated,host_strain,infection_timepoint,phage,breeding_method,lat_lon,height_or_length,N,air_temp_regm,altitude,antibiotic_regm,env_broad_scale,env_local_scale,env_medium,source_uvig,virus_enrich_appr,humidity,Temperature_Range,tissues,age_units,Annual.household.income..Biospecimen.,Anti.infective..Biospecimen.,Autism.spectrum.disorder..Biospecimen.,Average.conc..Extract.,Batch..OmicsFileSet.,Behavior.video.submitted..M3...Biospecimen.,Biospecimen.Barcode,Biospecimen.consumption,Biospecimen.consumption.unit,Biospecimen.Date.Collected,Biospecimen.Description,Biospecimen.ID,Biospecimen.location..Extract.,Biospecimen.mass,Biospecimen.mass.unit,Biospecimen.Name,Born.by.caesarian.section..Biospecimen.,Born.prematurely..Biospecimen.,Conc1..Extract.,Conc2..Extract.,Constipation..Biospecimen.,Conversation.ability..Biospecimen.,Dairy..consumption.frequency...Biospecimen.,Developmental_stage,Diarrhea..Biospecimen.,Diet.during.infancy..Biospecimen.,Dietary.regime..Biospecimen.,Dietary.restrictions..M3...Biospecimen.,Dietary.restrictions.details..M3...Biospecimen.,Dietary.supplement..Biospecimen.,Environmental.tobacco.smoke.exposure..Biospecimen.,Extract.Barcode,Extract.concentration,Extract.concentration.unit
SRR25938466,RNA-Seq,300,10072725300,SAMN37311231,4641622529,MICHIGAN STATE UNIVERSITY,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21657380,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:53:00Z,1,DT21,SRP455030,PRJNA1005331,DT21,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 2,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938467,RNA-Seq,300,6662511600,SAMN37311230,3078705664,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21657379,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:51:00Z,1,DT13,SRP455030,PRJNA1005331,DT13,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 1,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938468,RNA-Seq,300,8785547700,SAMN37311185,4215623040,MICHIGAN STATE UNIVERSITY,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21657378,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:55:00Z,1,DN13,SRP455030,PRJNA1005331,DN13,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 1,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938469,RNA-Seq,300,9152606700,SAMN37311229,4430473653,MICHIGAN STATE UNIVERSITY,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21657377,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:51:00Z,1,DT12,SRP455030,PRJNA1005331,DT12,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 1,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938470,RNA-Seq,300,6861242400,SAMN37311228,3154668102,MICHIGAN STATE UNIVERSITY,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21657376,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T09:03:00Z,1,DT11,SRP455030,PRJNA1005331,DT11,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 1,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938471,RNA-Seq,300,7527509100,SAMN37311227,3520127581,MICHIGAN STATE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21657375,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:52:00Z,1,DT03,SRP455030,PRJNA1005331,DT03,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 0,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938472,RNA-Seq,300,7353069600,SAMN37311226,3380794185,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21657374,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:51:00Z,1,DT02,SRP455030,PRJNA1005331,DT02,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 0,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938473,RNA-Seq,300,7343273100,SAMN37311225,3545865319,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21657373,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:52:00Z,1,DT01,SRP455030,PRJNA1005331,DT01,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 0,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938474,RNA-Seq,300,8358575400,SAMN37311224,3844836316,MICHIGAN STATE UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21657372,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T09:08:00Z,1,JN43,SRP455030,PRJNA1005331,JN43,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 4,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938475,RNA-Seq,300,7874577300,SAMN37311223,3597587239,MICHIGAN STATE UNIVERSITY,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21657371,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T09:03:00Z,1,JN42,SRP455030,PRJNA1005331,JN42,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 4,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938476,RNA-Seq,300,8167453800,SAMN37311222,3742978221,MICHIGAN STATE UNIVERSITY,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21657370,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T09:03:00Z,1,JN41,SRP455030,PRJNA1005331,JN41,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 4,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938477,RNA-Seq,300,10062524700,SAMN37311221,4628399145,MICHIGAN STATE UNIVERSITY,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21657369,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:55:00Z,1,JN33,SRP455030,PRJNA1005331,JN33,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 3,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938478,RNA-Seq,300,8489441100,SAMN37311220,4056587340,MICHIGAN STATE UNIVERSITY,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21657368,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:58:00Z,1,JN32,SRP455030,PRJNA1005331,JN32,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 3,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938479,RNA-Seq,300,7487526000,SAMN37311184,3403797888,MICHIGAN STATE UNIVERSITY,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21657367,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:57:00Z,1,DN12,SRP455030,PRJNA1005331,DN12,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 1,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938480,RNA-Seq,300,7489514100,SAMN37311189,3451118910,MICHIGAN STATE UNIVERSITY,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21657366,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T09:07:00Z,1,DN31,SRP455030,PRJNA1005331,DN31,Leaf,USA,North America,Plant,USA:East Lansing,Draper,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 3,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938481,RNA-Seq,300,8654237400,SAMN37311269,4014185966,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21657365,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T09:03:00Z,1,JT43,SRP455030,PRJNA1005331,JT43,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 4,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938482,RNA-Seq,300,7317716700,SAMN37311268,3597769004,MICHIGAN STATE UNIVERSITY,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21657364,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:51:00Z,1,JT42,SRP455030,PRJNA1005331,JT42,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 4,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938483,RNA-Seq,300,7972640100,SAMN37311267,3707655279,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21657363,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T09:28:00Z,1,JT41,SRP455030,PRJNA1005331,JT41,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 4,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938484,RNA-Seq,300,7839473700,SAMN37311266,3638974276,MICHIGAN STATE UNIVERSITY,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21657362,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:50:00Z,1,JT33,SRP455030,PRJNA1005331,JT33,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 3,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938485,RNA-Seq,300,8282450400,SAMN37311265,3863787936,MICHIGAN STATE UNIVERSITY,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21657361,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T09:10:00Z,1,JT32,SRP455030,PRJNA1005331,JT32,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 3,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938486,RNA-Seq,300,6752329500,SAMN37311264,3208464781,MICHIGAN STATE UNIVERSITY,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21657360,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:56:00Z,1,JT31,SRP455030,PRJNA1005331,JT31,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 3,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938487,RNA-Seq,300,7951003500,SAMN37311263,3615641045,MICHIGAN STATE UNIVERSITY,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21657359,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:51:00Z,1,JT23,SRP455030,PRJNA1005331,JT23,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,C. fioriniae,"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 2,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938488,RNA-Seq,300,7579568100,SAMN37311219,3423025288,MICHIGAN STATE UNIVERSITY,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21657358,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:56:00Z,1,JN31,SRP455030,PRJNA1005331,JN31,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 3,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938489,RNA-Seq,300,8287056900,SAMN37311218,3737079417,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21657357,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:56:00Z,1,JN23,SRP455030,PRJNA1005331,JN23,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 2,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938490,RNA-Seq,300,7411976700,SAMN37311217,3367890322,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21657356,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:50:00Z,1,JN22,SRP455030,PRJNA1005331,JN22,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 2,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938491,RNA-Seq,300,8797203000,SAMN37311216,3983520567,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21657355,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:52:00Z,1,JN21,SRP455030,PRJNA1005331,JN21,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 2,Replicate: 1,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938492,RNA-Seq,300,8314017300,SAMN37311215,3796715842,MICHIGAN STATE UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21657354,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:54:00Z,1,JN13,SRP455030,PRJNA1005331,JN13,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 1,Replicate: 3,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25938493,RNA-Seq,300,8853917100,SAMN37311214,4282352755,MICHIGAN STATE UNIVERSITY,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21657353,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2023-09-07T00:00:00Z,2023-09-07T08:53:00Z,1,JN12,SRP455030,PRJNA1005331,JN12,Leaf,USA,North America,Plant,USA:East Lansing,Jersey,mature fruit,mature plants,,,2020/2021,Mock (water),"Edger Lab\, Michigan State University",Alexys Kelsey,Anthracnose,,Berry,Day: 1,Replicate: 2,mixed cell type- leaf tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
